History_ID,Account_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel,Merchant_Category,Transaction_Status
HIST000001746,ACCT00000192,CUST000274,2019-10-16 04:03:39,Credit,7779.776859331072,POS,Utilities,Completed
HIST000001747,ACCT00000062,CUST000166,2016-12-05 04:39:09,Credit,2872.4170988878595,POS,E-commerce,Completed
HIST000001748,ACCT00000510,CUST000146,2017-04-14 18:37:04,Debit,18339.577689692618,Mobile App,Travel,Completed
HIST000001749,ACCT00000206,CUST000364,2019-03-05 06:43:15,Debit,24246.39280721439,Branch,Dining,Completed
HIST000001750,ACCT00000165,CUST000470,2018-06-29 03:01:40,Debit,13152.576476142873,POS,Entertainment,Completed
HIST000001751,ACCT00000642,CUST000146,2018-02-09 23:32:01,Debit,13612.314183799841,POS,Groceries,Completed
HIST000001752,ACCT00000054,CUST000284,2021-03-17 05:45:05,Debit,23062.351986548474,Online,Healthcare,Completed
HIST000001753,ACCT00000423,CUST000443,2017-06-05 14:37:25,Credit,23908.645404485178,ATM,Dining,Completed
HIST000001754,ACCT00000445,CUST000474,2015-08-23 11:22:44,Credit,5225.486135695289,Mobile App,Groceries,Completed
HIST000001755,ACCT00000581,CUST000066,2015-09-17 16:44:22,Debit,20875.113924026384,ATM,Dining,Completed
HIST000001756,ACCT00000109,CUST000179,2018-08-27 23:58:32,Credit,1620.1016565601376,Branch,Dining,Completed
HIST000001757,ACCT00000331,CUST000097,2017-08-17 17:40:25,Credit,17394.951218195074,Branch,Entertainment,Completed
HIST000001758,ACCT00000040,CUST000091,2015-06-19 21:08:39,Debit,4123.413263459124,POS,Fuel,Completed
HIST000001759,ACCT00000276,CUST000245,2018-05-28 04:27:18,Debit,25751.610392537077,POS,Travel,Completed
HIST000001760,ACCT00000667,CUST000022,2020-11-16 11:48:50,Debit,12892.959083337682,ATM,E-commerce,Completed
HIST000001761,ACCT00000186,CUST000021,2021-12-26 19:52:44,Debit,4994.255383177934,Branch,Fuel,Completed
HIST000001762,ACCT00000585,CUST000495,2019-04-23 11:24:41,Credit,5409.726720082546,Online,Groceries,Completed
HIST000001763,ACCT00000512,CUST000066,2021-07-31 21:26:04,Debit,1155.6909276137412,Online,Utilities,Completed
HIST000001764,ACCT00000422,CUST000235,2018-05-17 22:18:11,Credit,322.2591980453808,POS,Dining,Completed
HIST000001765,ACCT00000109,CUST000179,2015-05-23 10:44:56,Credit,5866.989610834433,ATM,Fuel,Completed
HIST000001766,ACCT00000696,CUST000377,2020-09-05 21:23:38,Credit,1745.9481032167268,ATM,Utilities,Completed
HIST000001767,ACCT00000507,CUST000340,2015-10-17 13:58:59,Debit,12064.701966015175,Branch,Groceries,Completed
HIST000001768,ACCT00000655,CUST000022,2016-04-01 03:56:11,Credit,7580.383315321473,ATM,Groceries,Completed
HIST000001769,ACCT00000417,CUST000236,2017-04-18 00:51:37,Debit,17880.39898933967,Online,Education,Completed
HIST000001770,ACCT00000431,CUST000388,2021-09-17 12:26:18,Credit,15434.870223841053,Online,Travel,Completed
HIST000001771,ACCT00000590,CUST000148,2020-07-01 04:04:25,Credit,4716.825608677738,POS,E-commerce,Completed
HIST000001772,ACCT00000144,CUST000338,2018-09-01 05:50:57,Credit,10014.73498453211,ATM,E-commerce,Completed
HIST000001773,ACCT00000198,CUST000487,2017-06-02 17:58:30,Credit,1589.745414142657,POS,Travel,Completed
HIST000001774,ACCT00000082,CUST000205,2015-09-11 19:31:28,Credit,23813.49811754797,ATM,Salary,Completed
HIST000001775,ACCT00000521,CUST000447,2018-03-08 00:05:59,Credit,12747.176947514547,Online,Fuel,Completed
HIST000001776,ACCT00000551,CUST000050,2021-02-18 14:54:46,Credit,13447.576121530803,Branch,E-commerce,Completed
HIST000001777,ACCT00000614,CUST000082,2020-06-09 06:48:15,Credit,15678.283421425935,Branch,Dining,Completed
HIST000001778,ACCT00000192,CUST000274,2015-07-04 08:17:34,Credit,10049.198750223037,ATM,E-commerce,Completed
HIST000001779,ACCT00000331,CUST000097,2016-05-23 10:40:57,Debit,6447.302571362943,Online,Groceries,Completed
HIST000001780,ACCT00000102,CUST000497,2018-05-25 18:54:22,Credit,12947.682759775616,Online,Groceries,Completed
HIST000001781,ACCT00000675,CUST000342,2017-02-03 14:22:25,Debit,1553.9932506162368,Mobile App,Education,Completed
HIST000001782,ACCT00000469,CUST000311,2020-12-30 01:42:56,Credit,11973.556136395851,Branch,Travel,Completed
HIST000001783,ACCT00000233,CUST000099,2016-12-09 01:33:11,Debit,13675.963215491878,Mobile App,Travel,Completed
HIST000001784,ACCT00000354,CUST000431,2020-10-10 21:45:28,Credit,19852.8572689907,Mobile App,Healthcare,Completed
HIST000001785,ACCT00000511,CUST000422,2020-11-23 18:51:15,Credit,8418.783272272376,ATM,Travel,Completed
HIST000001786,ACCT00000484,CUST000470,2018-11-12 19:55:35,Debit,14863.057788990804,Branch,Healthcare,Completed
HIST000001787,ACCT00000281,CUST000209,2020-04-11 09:05:46,Credit,25169.18856065828,Online,Fuel,Completed
HIST000001788,ACCT00000217,CUST000381,2020-08-17 04:44:33,Credit,4973.045578914548,ATM,Dining,Completed
HIST000001789,ACCT00000011,CUST000025,2018-06-28 01:10:55,Credit,4816.026216900955,ATM,Groceries,Completed
HIST000001790,ACCT00000033,CUST000286,2020-01-28 01:32:09,Credit,6476.224082321068,Mobile App,Travel,Completed
HIST000001791,ACCT00000299,CUST000393,2016-06-23 19:05:58,Debit,1606.407618408416,Mobile App,Dining,Completed
HIST000001792,ACCT00000254,CUST000151,2015-07-25 03:24:15,Credit,2400.76131947682,Branch,Salary,Completed
HIST000001793,ACCT00000125,CUST000099,2016-02-04 18:49:50,Debit,10198.20880725851,POS,E-commerce,Completed
HIST000001794,ACCT00000519,CUST000195,2017-12-19 05:29:45,Credit,14244.753700358746,ATM,Salary,Completed
HIST000001795,ACCT00000292,CUST000081,2019-05-22 06:43:43,Debit,12327.147069906725,ATM,E-commerce,Completed
HIST000001796,ACCT00000659,CUST000302,2018-02-04 01:29:34,Credit,5231.490564487313,Mobile App,Dining,Completed
HIST000001797,ACCT00000582,CUST000034,2015-10-03 06:01:46,Credit,4732.297533050826,Mobile App,Travel,Completed
HIST000001798,ACCT00000235,CUST000458,2017-04-01 18:28:56,Credit,9122.65492447923,POS,E-commerce,Completed
HIST000001799,ACCT00000120,CUST000436,2020-07-14 12:26:42,Debit,27502.70466180066,Online,Travel,Completed
HIST000001800,ACCT00000210,CUST000422,2017-04-04 01:36:19,Credit,6254.168432909853,ATM,Education,Completed
HIST000001801,ACCT00000028,CUST000098,2019-05-17 07:00:10,Debit,12178.065804017535,POS,Entertainment,Completed
HIST000001802,ACCT00000073,CUST000120,2021-03-29 16:14:18,Debit,6706.395227375584,Mobile App,E-commerce,Completed
HIST000001803,ACCT00000625,CUST000118,2020-07-07 17:15:48,Credit,14215.251962198447,Online,E-commerce,Completed
HIST000001804,ACCT00000461,CUST000100,2019-08-05 08:05:46,Credit,1316.6903813281333,Branch,Dining,Completed
HIST000001805,ACCT00000022,CUST000471,2021-04-25 15:20:47,Credit,5857.049990973118,Online,Utilities,Completed
HIST000001806,ACCT00000160,CUST000158,2019-06-14 01:13:10,Debit,3693.8164991700596,ATM,Utilities,Completed
HIST000001807,ACCT00000074,CUST000380,2016-07-20 23:18:09,Credit,17395.69081896837,Branch,Salary,Completed
HIST000001808,ACCT00000097,CUST000053,2020-08-12 13:41:14,Debit,10719.718652499994,Branch,Travel,Completed
HIST000001809,ACCT00000269,CUST000268,2021-07-14 14:42:04,Credit,22398.863615380473,Mobile App,Fuel,Completed
HIST000001810,ACCT00000598,CUST000033,2016-11-06 11:13:09,Credit,2438.807634944906,POS,Groceries,Completed
HIST000001811,ACCT00000500,CUST000124,2015-06-30 22:39:42,Credit,10622.37508286149,ATM,Education,Completed
HIST000001812,ACCT00000026,CUST000377,2020-04-15 14:30:27,Credit,6827.23250969,ATM,Healthcare,Completed
HIST000001813,ACCT00000134,CUST000387,2018-04-10 15:00:14,Debit,19786.450848966935,Online,Education,Completed
HIST000001814,ACCT00000415,CUST000123,2016-07-11 01:58:39,Credit,10248.472090156021,Online,Salary,Completed
HIST000001815,ACCT00000438,CUST000356,2017-11-05 21:48:09,Credit,1766.1799823183192,Online,Groceries,Completed
HIST000001816,ACCT00000508,CUST000082,2020-02-27 22:05:44,Debit,22905.041849676163,Branch,Education,Completed
HIST000001817,ACCT00000042,CUST000211,2019-02-04 05:36:16,Debit,2152.253189657381,POS,Dining,Completed
HIST000001818,ACCT00000530,CUST000231,2019-03-30 14:03:50,Credit,17335.508027093576,Branch,Salary,Completed
HIST000001819,ACCT00000668,CUST000389,2016-08-15 19:55:18,Credit,295.42660799462465,Online,Healthcare,Completed
HIST000001820,ACCT00000580,CUST000342,2021-11-07 17:18:39,Debit,5339.84316413317,Mobile App,Travel,Completed
HIST000001821,ACCT00000371,CUST000008,2017-05-10 22:52:22,Credit,10056.323051680502,ATM,Dining,Completed
HIST000001822,ACCT00000559,CUST000435,2020-09-23 21:21:06,Debit,7183.50849099779,Mobile App,E-commerce,Completed
HIST000001823,ACCT00000464,CUST000209,2021-02-09 10:01:49,Debit,12478.830759665809,Mobile App,Salary,Completed
HIST000001824,ACCT00000410,CUST000366,2021-11-17 03:36:13,Debit,24645.46148002047,Mobile App,Groceries,Completed
HIST000001825,ACCT00000104,CUST000061,2018-07-27 01:26:45,Credit,2926.239777279124,ATM,E-commerce,Completed
HIST000001826,ACCT00000618,CUST000160,2021-02-25 20:00:01,Credit,8548.773061987622,Online,Education,Completed
HIST000001827,ACCT00000291,CUST000313,2018-10-18 17:00:45,Credit,4200.787675736316,ATM,E-commerce,Completed
HIST000001828,ACCT00000659,CUST000302,2017-10-26 21:53:35,Debit,21692.609303306424,Online,Entertainment,Completed
HIST000001829,ACCT00000073,CUST000120,2020-07-05 00:29:57,Credit,9042.839167719392,Mobile App,Entertainment,Completed
HIST000001830,ACCT00000073,CUST000120,2021-09-29 16:47:18,Debit,10427.292531782947,Branch,Education,Completed
HIST000001831,ACCT00000338,CUST000205,2018-04-04 16:47:43,Debit,25107.635526146747,Mobile App,Healthcare,Completed
HIST000001832,ACCT00000098,CUST000295,2018-12-15 01:21:18,Credit,2672.062489200499,Branch,Groceries,Completed
HIST000001833,ACCT00000146,CUST000018,2015-12-16 17:02:36,Debit,9901.824057757643,ATM,Groceries,Completed
HIST000001834,ACCT00000176,CUST000043,2019-03-30 10:40:21,Credit,5335.457228630814,Branch,Dining,Completed
HIST000001835,ACCT00000577,CUST000263,2018-01-13 11:08:56,Credit,722.8745536990555,ATM,Groceries,Completed
HIST000001836,ACCT00000360,CUST000069,2016-01-10 18:25:12,Debit,13302.225239946376,Branch,Entertainment,Completed
HIST000001837,ACCT00000526,CUST000196,2020-07-18 05:10:00,Debit,2662.5245446011727,POS,Entertainment,Completed
HIST000001838,ACCT00000098,CUST000295,2020-03-22 20:06:56,Debit,1336.2901577772218,Branch,Entertainment,Completed
HIST000001839,ACCT00000508,CUST000082,2018-04-05 04:14:38,Debit,8590.39719306675,Online,Fuel,Completed
HIST000001840,ACCT00000479,CUST000052,2020-05-22 19:52:15,Debit,2483.162563991671,POS,Travel,Completed
HIST000001841,ACCT00000692,CUST000289,2021-10-01 03:38:40,Credit,6000.144211701103,Online,Salary,Completed
HIST000001842,ACCT00000405,CUST000300,2019-05-21 23:09:01,Credit,999.4393327080124,Branch,Entertainment,Completed
HIST000001843,ACCT00000091,CUST000305,2015-08-27 07:58:52,Credit,1022.0073404058289,Online,Travel,Completed
HIST000001844,ACCT00000212,CUST000339,2019-08-02 19:10:25,Credit,5964.347911556361,Online,Groceries,Completed
HIST000001845,ACCT00000456,CUST000111,2017-10-07 06:33:05,Credit,5486.275307804119,Mobile App,Entertainment,Completed
HIST000001846,ACCT00000100,CUST000119,2017-08-22 15:08:42,Credit,14134.088468619662,Branch,Dining,Completed
HIST000001847,ACCT00000275,CUST000401,2021-11-19 03:14:37,Debit,3552.2835904419817,Mobile App,Dining,Completed
HIST000001848,ACCT00000385,CUST000078,2020-08-11 19:14:15,Credit,801.3758105239622,Branch,Dining,Completed
HIST000001849,ACCT00000668,CUST000389,2018-04-09 04:15:54,Debit,2830.310658953286,Branch,Entertainment,Completed
HIST000001850,ACCT00000567,CUST000365,2017-05-13 13:43:33,Debit,3575.9694020919105,Mobile App,Salary,Completed
HIST000001851,ACCT00000505,CUST000432,2018-10-20 00:30:57,Debit,681.0668771999417,Branch,Education,Completed
HIST000001852,ACCT00000235,CUST000458,2020-08-30 10:56:41,Credit,29373.904556878773,Mobile App,E-commerce,Completed
HIST000001853,ACCT00000006,CUST000388,2020-07-03 08:03:00,Credit,5952.145128350405,ATM,E-commerce,Completed
HIST000001854,ACCT00000691,CUST000097,2015-12-08 03:53:09,Debit,1656.1239934482874,Branch,Utilities,Completed
HIST000001855,ACCT00000662,CUST000004,2016-01-04 10:28:44,Debit,350.13604076371485,Online,Utilities,Completed
HIST000001856,ACCT00000669,CUST000304,2019-07-09 13:06:37,Credit,2033.9406530672063,POS,Salary,Completed
HIST000001857,ACCT00000020,CUST000251,2019-01-21 13:24:27,Credit,1025.1282934592596,Mobile App,Utilities,Completed
HIST000001858,ACCT00000281,CUST000209,2017-05-13 03:58:57,Credit,8350.881214651996,POS,Healthcare,Completed
HIST000001859,ACCT00000080,CUST000102,2020-04-07 21:55:31,Credit,15522.101216701532,POS,Education,Completed
HIST000001860,ACCT00000386,CUST000273,2021-10-09 17:01:41,Debit,17446.057670384056,ATM,E-commerce,Completed
HIST000001861,ACCT00000056,CUST000249,2021-02-03 17:10:55,Credit,12590.993595706368,Online,Travel,Completed
HIST000001862,ACCT00000002,CUST000357,2021-07-16 06:28:49,Debit,9914.459032757617,ATM,Salary,Completed
HIST000001863,ACCT00000402,CUST000421,2020-07-25 01:15:11,Credit,22228.927275428818,Branch,Education,Completed
HIST000001864,ACCT00000388,CUST000325,2020-11-27 09:08:29,Credit,6724.865753696813,POS,E-commerce,Completed
HIST000001865,ACCT00000430,CUST000098,2020-06-18 20:40:49,Credit,2088.0024628745296,Branch,Education,Completed
HIST000001866,ACCT00000198,CUST000487,2021-03-02 20:40:45,Debit,35963.5027842893,Mobile App,Education,Completed
HIST000001867,ACCT00000492,CUST000158,2017-07-23 17:47:12,Debit,11519.08357969128,ATM,E-commerce,Completed
HIST000001868,ACCT00000003,CUST000173,2018-09-07 23:16:18,Credit,16691.075790177492,Mobile App,Groceries,Completed
HIST000001869,ACCT00000156,CUST000483,2017-01-19 16:50:55,Debit,3275.866058811327,ATM,Dining,Completed
HIST000001870,ACCT00000305,CUST000338,2018-08-17 05:39:02,Debit,4361.450764724201,ATM,Travel,Completed
HIST000001871,ACCT00000497,CUST000457,2020-05-31 10:29:08,Debit,8044.202651577163,POS,Utilities,Completed
HIST000001872,ACCT00000385,CUST000078,2017-11-04 23:47:06,Debit,10776.986323725076,POS,Entertainment,Completed
HIST000001873,ACCT00000013,CUST000388,2017-09-27 08:23:39,Debit,3380.1172642752636,Branch,Salary,Completed
HIST000001874,ACCT00000557,CUST000213,2020-01-27 23:37:35,Debit,3611.6696513264887,POS,Fuel,Completed
HIST000001875,ACCT00000072,CUST000207,2020-05-26 16:56:57,Credit,8245.102751227798,Online,Dining,Completed
HIST000001876,ACCT00000208,CUST000305,2015-07-13 21:39:13,Credit,8115.147760387446,ATM,E-commerce,Completed
HIST000001877,ACCT00000058,CUST000402,2019-01-28 05:02:37,Debit,14286.526081313867,ATM,Healthcare,Completed
HIST000001878,ACCT00000408,CUST000054,2016-01-14 06:53:17,Credit,15092.495323539433,Mobile App,Groceries,Completed
HIST000001879,ACCT00000226,CUST000425,2018-09-08 17:30:14,Credit,11892.636213606513,ATM,E-commerce,Completed
HIST000001880,ACCT00000591,CUST000004,2015-07-02 01:49:30,Credit,968.4343976831542,ATM,Utilities,Completed
HIST000001881,ACCT00000472,CUST000440,2020-08-02 23:28:00,Credit,13574.59713756207,POS,Dining,Completed
HIST000001882,ACCT00000442,CUST000435,2020-09-27 07:44:24,Debit,8708.653257251455,ATM,Dining,Completed
HIST000001883,ACCT00000590,CUST000148,2017-06-04 18:11:59,Credit,6607.302595424158,POS,Groceries,Completed
HIST000001884,ACCT00000582,CUST000034,2020-04-16 06:18:59,Credit,2340.31746042158,ATM,Fuel,Completed
HIST000001885,ACCT00000473,CUST000094,2017-04-22 10:02:34,Credit,962.5135280983386,ATM,Salary,Completed
HIST000001886,ACCT00000154,CUST000397,2020-02-23 22:30:00,Debit,5886.6432334946485,ATM,Fuel,Completed
HIST000001887,ACCT00000686,CUST000355,2021-05-22 03:34:58,Credit,34278.49360382602,Mobile App,Fuel,Completed
HIST000001888,ACCT00000319,CUST000276,2021-01-21 13:43:31,Credit,8614.909761096682,POS,Dining,Completed
HIST000001889,ACCT00000553,CUST000462,2019-04-29 16:04:43,Debit,2334.262027003432,Branch,Entertainment,Completed
HIST000001890,ACCT00000467,CUST000103,2017-12-17 20:50:10,Credit,4988.673339633313,Mobile App,Healthcare,Completed
HIST000001891,ACCT00000551,CUST000050,2020-11-03 01:34:05,Credit,901.1993518744339,Online,Education,Completed
HIST000001892,ACCT00000260,CUST000268,2019-04-10 08:20:38,Debit,31127.521370588787,Online,Groceries,Completed
HIST000001893,ACCT00000037,CUST000408,2019-11-06 13:21:56,Credit,208.92024864845553,ATM,E-commerce,Completed
HIST000001894,ACCT00000264,CUST000101,2019-02-25 13:22:56,Credit,15882.44641532342,Mobile App,E-commerce,Completed
HIST000001895,ACCT00000017,CUST000133,2015-12-26 08:17:05,Debit,488.8610543437235,Online,Healthcare,Completed
HIST000001896,ACCT00000464,CUST000209,2016-04-15 08:16:09,Debit,8134.2144953555435,ATM,E-commerce,Completed
HIST000001897,ACCT00000392,CUST000481,2018-10-17 21:58:10,Debit,14500.943288104667,Branch,Groceries,Completed
HIST000001898,ACCT00000549,CUST000126,2016-05-10 04:16:52,Debit,1862.8341977190885,Branch,Healthcare,Completed
HIST000001899,ACCT00000316,CUST000062,2020-03-07 11:44:06,Debit,2693.3398498332353,Online,Education,Completed
HIST000001900,ACCT00000082,CUST000205,2018-07-29 07:56:15,Credit,24906.436333463957,ATM,Dining,Completed
HIST000001901,ACCT00000286,CUST000499,2020-09-12 22:51:53,Debit,16815.114738749566,Online,Utilities,Completed
HIST000001902,ACCT00000383,CUST000482,2019-11-07 02:43:18,Credit,14488.067824288739,Online,Education,Completed
HIST000001903,ACCT00000552,CUST000442,2015-09-24 13:09:37,Debit,14447.315517474968,ATM,Dining,Completed
HIST000001904,ACCT00000065,CUST000114,2018-02-06 16:55:20,Debit,10514.905859732786,Mobile App,Utilities,Completed
HIST000001905,ACCT00000248,CUST000461,2018-03-30 08:52:21,Debit,29213.30975810078,ATM,Travel,Completed
HIST000001906,ACCT00000451,CUST000303,2020-01-20 22:23:33,Debit,5526.899622525882,Branch,Healthcare,Completed
HIST000001907,ACCT00000313,CUST000403,2017-05-24 08:21:20,Credit,11927.148406411034,ATM,E-commerce,Completed
HIST000001908,ACCT00000699,CUST000045,2021-11-07 07:43:22,Debit,12410.95514312815,Branch,Utilities,Completed
HIST000001909,ACCT00000620,CUST000353,2021-06-21 01:19:19,Debit,4899.5282390948905,Mobile App,Travel,Completed
HIST000001910,ACCT00000160,CUST000158,2019-03-17 09:37:27,Debit,9409.827998020486,ATM,Dining,Completed
HIST000001911,ACCT00000165,CUST000470,2018-09-10 10:30:10,Debit,20288.763002193795,ATM,Dining,Completed
HIST000001912,ACCT00000513,CUST000058,2018-08-16 09:17:10,Debit,25630.481824248996,POS,Fuel,Completed
HIST000001913,ACCT00000075,CUST000290,2017-06-24 16:01:46,Credit,172.27972696732832,ATM,Healthcare,Completed
HIST000001914,ACCT00000655,CUST000022,2018-08-18 12:39:12,Credit,30924.47923192747,ATM,Utilities,Completed
HIST000001915,ACCT00000489,CUST000013,2021-06-16 21:02:38,Credit,4975.454745782681,Online,Dining,Completed
HIST000001916,ACCT00000285,CUST000388,2016-05-22 00:29:42,Debit,891.3873967823965,POS,Education,Completed
HIST000001917,ACCT00000052,CUST000102,2019-09-27 21:52:31,Debit,21618.45312552853,Branch,Fuel,Completed
HIST000001918,ACCT00000353,CUST000255,2019-09-19 08:54:52,Debit,9759.535270657485,Branch,Groceries,Completed
HIST000001919,ACCT00000262,CUST000343,2020-04-19 19:55:33,Credit,4997.698279947595,POS,Dining,Completed
HIST000001920,ACCT00000331,CUST000097,2020-12-19 23:55:22,Credit,17791.564636781914,Online,Travel,Completed
HIST000001921,ACCT00000007,CUST000393,2015-04-15 00:35:02,Debit,5213.9870543570905,ATM,Entertainment,Completed
HIST000001922,ACCT00000086,CUST000310,2018-02-09 13:40:15,Debit,5450.802304487028,Mobile App,Healthcare,Completed
HIST000001923,ACCT00000095,CUST000338,2018-10-21 18:50:32,Credit,9432.058093263904,Mobile App,Fuel,Completed
